web-scraper-order,web-scraper-start-url,figure_link,figure_link-href,name,description,image-src,price
"1700698022-376","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Rebel Fleet Trooper","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/rebel-fleet-trooper-1776.php","Star Wars The Vintage Collection Rebel Fleet Trooper","Star Wars The Vintage Collection Rebel Fleet Trooper 
Celebrate the legendary Star Wars saga that changed the universe forever! This collection brings to life the incredible story of good versus evil that captured our imagination and took us to a galaxy far, far away.","/star-wars/images/thumbs/rebel-fleet-trooper-1776.jpg","C$38.96"
"1700698024-377","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Barriss Offee (Jedi Padawan)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/barriss-offee-jedi-padawan-1777.php","Star Wars The Vintage Collection Barriss Offee (Jedi Padawan)","Star Wars The Vintage Collection Barriss Offee (Jedi Padawan) 
This awesome Barriss Offee - Jedi Padawan figure is rendered in careful detail to look just like the character in the Star Wars: Attack of The Clones movie! Arm her with her lightsaber for epic action!","/star-wars/images/thumbs/barriss-offee-jedi-padawan-1777.jpg","C$52.02"
"1700698026-378","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Han Solo (Bespin Outfit) Reissue","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/han-solo-bespin-outfit-reissue-1932.php","Star Wars The Vintage Collection Han Solo (Bespin Outfit) Reissue","Star Wars The Vintage Collection Han Solo (Bespin Outfit) Reissue 
Reissue of the original 2010 version. This awesome Han Solo - Bespin Outfit figure is rendered in careful detail to look just like the character in the Star Wars: The Empire Strikes Back movie! Arm him with his blaster for epic action!","/star-wars/images/thumbs/han-solo-bespin-outfit-reissue-1932.jpg","C$31.50"
"1700698028-379","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Han Solo (Bespin Outfit)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/han-solo-bespin-outfit-1778.php","Star Wars The Vintage Collection Han Solo (Bespin Outfit)","Star Wars The Vintage Collection Han Solo (Bespin Outfit) 
This awesome Han Solo - Bespin Outfit figure is rendered in careful detail to look just like the character in the Star Wars: The Empire Strikes Back movie! Arm him with his blaster for epic action!","/star-wars/images/thumbs/han-solo-bespin-outfit-1778.jpg","C$31.16"
"1700698030-380","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Fi-Ek Sirch (Jedi Knight)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/fi-ek-sirch-jedi-knight-1779.php","Star Wars The Vintage Collection Fi-Ek Sirch (Jedi Knight)","Star Wars The Vintage Collection Fi-Ek Sirch (Jedi Knight) 
The Vintage Collection has packaging replicating the original Star Wars Figures from 1977 into the 1980s. Figures come from each of the six movies, as well as the Expanded Universe.","/star-wars/images/thumbs/fi-ek-sirch-jedi-knight-1779.jpg","C$101.98"
"1700698032-381","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Weequay (Skiff Master)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/weequay-skiff-master-1780.php","Star Wars The Vintage Collection Weequay (Skiff Master)","Star Wars The Vintage Collection Weequay (Skiff Master) 
Based on the character from the classic The Empire Strikes Back film, this articulated action figure and his lightsaber accessory come in a reproduction of the same packaging the original figure was released in.","/star-wars/images/thumbs/weequay-skiff-master-1780.jpg","C$74.41"
"1700698035-382","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","General Lando Calrissian (Reissue)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/general-lando-calrissian-reissue-1931.php","Star Wars The Vintage Collection General Lando Calrissian (Reissue)","Star Wars The Vintage Collection General Lando Calrissian (Reissue) 
Reissue of original 2010 version. Celebrate the legendary Star Wars saga that changed the universe forever! This collection brings to life the incredible story of good versus evil that captured our imagination and took us to a galaxy far, far away. Iconic Star Wars heroes and villains are captured with incredible detail and premium features to commemorate each epic tale in the Star Wars saga.","/star-wars/images/thumbs/general-lando-calrissian-reissue-1931.jpg","C$18.83"
"1700698037-383","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","General Lando Calrissian","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/general-lando-calrissian-1781.php","Star Wars The Vintage Collection General Lando Calrissian","Star Wars The Vintage Collection General Lando Calrissian 
Celebrate the legendary Star Wars saga that changed the universe forever! This collection brings to life the incredible story of good versus evil that captured our imagination and took us to a galaxy far, far away. Iconic Star Wars heroes and villains are captured with incredible detail and premium features to commemorate each epic tale in the Star Wars saga.","/star-wars/images/thumbs/general-lando-calrissian-1781.jpg","C$15.73"
"1700698039-384","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","AT-RT Driver","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/at-rt-driver-1782.php","Star Wars The Vintage Collection AT-RT Driver","Star Wars The Vintage Collection AT-RT Driver 
Star Wars Vintage collection AT-RT Driver VC46.","/star-wars/images/thumbs/at-rt-driver-1782.jpg","C$72.67"
"1700698041-385","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Clone Trooper (Reissue)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/clone-trooper-reissue-1933.php","Star Wars The Vintage Collection Clone Trooper (Reissue)","Star Wars The Vintage Collection Clone Trooper (Reissue) 
Reissue of the CLONE TROOPER: Far superior to battle droids, the Clone Troopers formed the backbone of the Republic’s new military that waged war against the forces of the Confederacy of Independent Systems","/star-wars/images/thumbs/clone-trooper-reissue-1933.jpg","C$61.18"
"1700698043-386","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Clone Trooper (AOTC)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/clone-trooper-aotc-1783.php","Star Wars The Vintage Collection Clone Trooper (AOTC)","Star Wars The Vintage Collection Clone Trooper (AOTC) 
CLONE TROOPER: Far superior to battle droids, the Clone Troopers formed the backbone of the Republic’s new military that waged war against the forces of the Confederacy of Independent Systems","/star-wars/images/thumbs/clone-trooper-aotc-1783.jpg","C$54.77"
"1700698045-387","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Luke Skywalker (Dagobah Landing)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/luke-skywalker-dagobah-landing-1784.php","Star Wars The Vintage Collection Luke Skywalker (Dagobah Landing)","Star Wars The Vintage Collection Luke Skywalker (Dagobah Landing) 
Celebrate the legendary Star Wars saga that changed the universe forever! This collection brings to life the incredible story of good versus evil that captured our imagination and took us to a galaxy far, far away. Iconic Star Wars heroes and villains are captured with incredible detail and premium features to commemorate each epic tale in the Star Wars saga","/star-wars/images/thumbs/luke-skywalker-dagobah-landing-1784.jpg","C$105.28"
"1700698048-388","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Commander Gree","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/commander-gree-1785.php","Star Wars The Vintage Collection Commander Gree","Star Wars The Vintage Collection Commander Gree 
Celebrate the legendary Star Wars saga that changed the universe forever! This collection brings to life the incredible story of good versus evil that captured our imagination and took us to a galaxy far, far away.","/star-wars/images/thumbs/commander-gree-1785.jpg","C$93.63"
"1700698050-389","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Han Solo (Yavin Ceremony)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/han-solo-yavin-ceremony-1786.php","Star Wars The Vintage Collection Han Solo (Yavin Ceremony)","Star Wars The Vintage Collection Han Solo (Yavin Ceremony) 
Celebrate the legendary Star Wars saga that changed the universe forever! This collection brings to life the incredible story of good versus evil that captured our imagination and took us to a galaxy far, far away.","/star-wars/images/thumbs/han-solo-yavin-ceremony-1786.jpg","C$52.65"
"1700698052-390","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Stormtrooper (ESB)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/stormtrooper-esb-1787.php","Star Wars The Vintage Collection Stormtrooper (ESB)","Star Wars The Vintage Collection Stormtrooper (ESB) 
Celebrate the legendary Star Wars saga that changed the universe forever! This collection brings to life the incredible story of good versus evil that captured our imagination and took us to a galaxy far, far away.","/star-wars/images/thumbs/stormtrooper-esb-1787.jpg","C$44.67"
"1700698054-391","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Stormtrooper (ROTJ)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/stormtrooper-rotj-4141.php","Star Wars The Vintage Collection Stormtrooper (ROTJ)","Star Wars The Vintage Collection Stormtrooper (ROTJ) 
Star Wars Vintage Collection Stormtrooper with ROTJ cardback.","/star-wars/images/thumbs/stormtrooper-rotj-4141.jpg","C$122.61"
"1700698056-392","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","R5-D4","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/r5-d4-1788.php","Star Wars The Vintage Collection R5-D4","Star Wars The Vintage Collection R5-D4 
May the Force be with you! Collect a piece of saga history with this incredibly detailed R5-D4 figure! Based on the character from the classic Star Wars film, this articulated action figure comes in a reproduction of the same packaging the original figure was released in","/star-wars/images/thumbs/r5-d4-1788.jpg","C$67.47"
"1700698058-393","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Luke Skywalker (Death Star Escape)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/luke-skywalker-death-star-escape-1789.php","Star Wars The Vintage Collection Luke Skywalker (Death Star Escape)","Star Wars The Vintage Collection Luke Skywalker (Death Star Escape) 
Star Wars Vintage - Luke Skywalker (Death Star Escape) VC39.","/star-wars/images/thumbs/luke-skywalker-death-star-escape-1789.jpg","C$55.61"
"1700698061-394","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Clone Trooper (212th Battalion)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/clone-trooper-212th-battalion-1790.php","Star Wars The Vintage Collection Clone Trooper (212th Battalion)","Star Wars The Vintage Collection Clone Trooper (212th Battalion) 
Star Wars Vintage -Clone Trooper (212th Battalion) VC38.","/star-wars/images/thumbs/clone-trooper-212th-battalion-1790.jpg","C$75.08"
"1700698063-395","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Super Battle Droid","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/super-battle-droid-1793.php","Star Wars The Vintage Collection Super Battle Droid","Star Wars The Vintage Collection Super Battle Droid 
May the Force be with you! Collect a piece of saga history with this incredibly detailed Super Battle Droid figure! Based on the character from the Attack of the Clones film, this action figure and his accessories come in a reproduction of the packaging from when the first films and figures were released.","/star-wars/images/thumbs/super-battle-droid-1793.jpg","C$79.13"
"1700698065-396","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Senate Guard","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/senate-guard-1794.php","Star Wars The Vintage Collection Senate Guard","Star Wars The Vintage Collection Senate Guard 
ollect a piece of saga history with this incredibly detailed Senate Guard figure! This action figure and his accessories come in a reproduction of the packaging from when the first films and figures were released.","/star-wars/images/thumbs/senate-guard-1794.jpg","C$44.43"
"1700698067-397","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Mace Windu (Reissue)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/mace-windu-reissue-3534.php","Star Wars The Vintage Collection Mace Windu (Reissue)","Star Wars The Vintage Collection Mace Windu (Reissue) 
A grim Jedi Master, Mace Windu was the champion of the Jedi Order, with little tolerance for the failings of the Senate, the arguments of politicians, or the opinions of rebellious Jedi.","/star-wars/images/thumbs/mace-windu-reissue-3534.jpg","C$21.88"
"1700698069-398","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Mace Windu","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/mace-windu-1795.php","Star Wars The Vintage Collection Mace Windu","Star Wars The Vintage Collection Mace Windu 
Mace Windu Vintage Collection VC35","/star-wars/images/thumbs/mace-windu-1795.jpg","C$18.72"
"1700698071-399","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Jango Fett","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/jango-fett-1796.php","Star Wars The Vintage Collection Jango Fett","Star Wars The Vintage Collection Jango Fett 
Celebrate the legendary Star Wars saga that changed the universe forever! This collection brings to life the incredible story of good versus evil that captured our imagination and took us to galaxy far, far away. The Vintage Collection has packaging replicating the original Star Wars Figures from 1977 into the 1980s. Figures come from each of the six movies, as well as the Expanded Universe.","/star-wars/images/thumbs/jango-fett-1796.jpg","C$168.26"
"1700698074-400","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Padme Amidala (Peasant Disguise)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/padme-amidala-peasant-disguise-1797.php","Star Wars The Vintage Collection Padme Amidala (Peasant Disguise)","Star Wars The Vintage Collection Padme Amidala (Peasant Disguise) 
Vintage Collection Padme Amidala in Peasant Disguise released in 2011 as a part of wave 4.","/star-wars/images/thumbs/padme-amidala-peasant-disguise-1797.jpg","C$68.49"
"1700698076-401","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Anakin Skywalker (Peasant Disguise) Reissue","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/anakin-skywalker-peasant-disguise-reissue-1938.php","Star Wars The Vintage Collection Anakin Skywalker (Peasant Disguise) Reissue","Star Wars The Vintage Collection Anakin Skywalker (Peasant Disguise) Reissue 
Reissue of Anakin. May the Force be with you! Collect a piece of saga history with this incredibly detailed Anakin Skywalker figure! Based on the character from the Attack of the Clones film, this action figure and his accessories come in a reproduction of the packaging from when the first films and figures were released.","/star-wars/images/thumbs/anakin-skywalker-peasant-disguise-reissue-1938.jpg","C$18.46"
"1700698078-402","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Anakin Skywalker (Peasant Disguise)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/anakin-skywalker-peasant-disguise-1798.php","Star Wars The Vintage Collection Anakin Skywalker (Peasant Disguise)","Star Wars The Vintage Collection Anakin Skywalker (Peasant Disguise) 
May the Force be with you! Collect a piece of saga history with this incredibly detailed Anakin Skywalker figure! Based on the character from the Attack of the Clones film, this action figure and his accessories come in a reproduction of the packaging from when the first films and figures were released.","/star-wars/images/thumbs/anakin-skywalker-peasant-disguise-1798.jpg","C$47.96"
"1700698080-403","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Obi-Wan Kenobi (AOTC - Reissue)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/obi-wan-kenobi-aotc-reissue-3535.php","Star Wars The Vintage Collection Obi-Wan Kenobi (AOTC - Reissue)","Star Wars The Vintage Collection Obi-Wan Kenobi (AOTC - Reissue) 
Legendary Jedi Master, Obi-Wan Kenobi was a noble man, gifted in the ways of the Force. He trained Anakin Skywalker and served as a general in the Republic Army during the Clone Wars.



Reissued Obi-Wan Kenobi features Photo Real, packaging that includes the 40th anniversary logo and different weapon placement in the bubble.","/star-wars/images/thumbs/obi-wan-kenobi-aotc-reissue-3535.jpg","C$18.42"
"1700698082-404","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Obi-Wan Kenobi (Attack of the Clones)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/obi-wan-kenobi-attack-of-the-clones-1799.php","Star Wars The Vintage Collection Obi-Wan Kenobi (Attack of the Clones)","Star Wars The Vintage Collection Obi-Wan Kenobi (Attack of the Clones) 
Vintage Collection Obi-Wan Kenobi VC31","/star-wars/images/thumbs/obi-wan-kenobi-attack-of-the-clones-1799.jpg","C$16.09"
"1700698084-405","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Zam Wesell","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/zam-wesell-1800.php","Star Wars The Vintage Collection Zam Wesell","Star Wars The Vintage Collection Zam Wesell 
Collect a piece of saga history with this incredibly detailed Zam Wesell figure! Based on the character from the Attack of the Clones film, this action figure and her accessories come in a reproduction of the packaging from when the first films and figures were released.","/star-wars/images/thumbs/zam-wesell-1800.jpg","C$71.90"
"1700698086-406","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Kit Fisto","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/kit-fisto-1801.php","Star Wars The Vintage Collection Kit Fisto","Star Wars The Vintage Collection Kit Fisto 
Based on the character from the classic The Empire Strikes Back film, this articulated action figure and his lightsaber accessory come in reproduction of the same packaging the original figure was released in.","/star-wars/images/thumbs/kit-fisto-1801.jpg","C$113.04"
"1700698089-407","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Wedge Antilles","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/wedge-antilles-1802.php","Star Wars The Vintage Collection Wedge Antilles","Star Wars The Vintage Collection Wedge Antilles 
This awesome Wedge Antilles figure is rendered in careful detail to look just like the character in the Star Wars: Return of The Jedi film! He’s a fierce warrior and pilot in the intergalactic battle between good and evil. Reenact your favorite Star Wars battles or create brand new ones with this cool Wedge Antilles figure!","/star-wars/images/thumbs/wedge-antilles-1802.jpg","C$51.63"
"1700698091-408","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Wicket (Reissue)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/wicket-reissue-1934.php","Star Wars The Vintage Collection Wicket (Reissue)","Star Wars The Vintage Collection Wicket (Reissue) 
Reissue of Vintage Collection Wicket VC27 as featured in wave 3 originally released in 2010 and reissued in 2020","/star-wars/images/thumbs/wicket-reissue-1934.jpg","C$35.56"
"1700698093-409","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Wicket","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/wicket-1803.php","Star Wars The Vintage Collection Wicket","Star Wars The Vintage Collection Wicket 
Vintage Collection Wicket VC27 as featured in wave 3 released in 2010.","/star-wars/images/thumbs/wicket-1803.jpg","C$47.49"
"1700698095-410","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Rebel Commando","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/rebel-commando-1804.php","Star Wars The Vintage Collection Rebel Commando","Star Wars The Vintage Collection Rebel Commando 
Vintage Collection Rebel Commando VC26 as featured in wave 3 released in 2010.","/star-wars/images/thumbs/rebel-commando-1804.jpg","C$54.77"
"1700698097-411","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","R2-D2 (Pop Up Lightsaber)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/r2-d2-pop-up-lightsaber-1805.php","Star Wars The Vintage Collection R2-D2 (Pop Up Lightsaber)","Star Wars The Vintage Collection R2-D2 (Pop Up Lightsaber) 
Vintage Collection R2-D2 with pop up lightsaber VC25 as featured in wave 3 released in 2010.","/star-wars/images/thumbs/r2-d2-pop-up-lightsaber-1805.jpg","C$62.12"
"1700698099-412","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Wooof (Reissue)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/wooof-reissue-5499.php","Star Wars The Vintage Collection Wooof (Reissue)","Star Wars The Vintage Collection Wooof (Reissue) 
Star Wars Vintage Collection Woof (Reissue). One of Jabba the Hutt’s most adept pilots, Wooof was a smuggler on Tatooine.



Reissued Wooof features Photo Real, brighter green skin, packaging that includes the 40th anniversary logo and different weapon placement in the bubble.","/star-wars/images/thumbs/wooof-reissue-5499.jpg","C$20.13"
"1700698102-413","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Wooof","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/wooof-1806.php","Star Wars The Vintage Collection Wooof","Star Wars The Vintage Collection Wooof 
Vintage Collection Wooof, Klaatu Skiff Guard VC24 as featured in wave 3 released in 2010.","/star-wars/images/thumbs/wooof-1806.jpg","C$40.01"
"1700698104-414","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Luke Skywalker (Endor Capture) Reissue","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/luke-skywalker-endor-capture-reissue-1947.php","Star Wars The Vintage Collection Luke Skywalker (Endor Capture) Reissue","Star Wars The Vintage Collection Luke Skywalker (Endor Capture) Reissue 
Reissue of Vintage Collection Luke Skywalker, Endor Capture, VC23.","/star-wars/images/thumbs/luke-skywalker-endor-capture-reissue-1947.jpg","C$41.71"
"1700698106-415","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Luke Skywalker (Jedi Knight Outfit)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/luke-skywalker-jedi-knight-outfit-4189.php","Star Wars The Vintage Collection Luke Skywalker (Jedi Knight Outfit)","Star Wars The Vintage Collection Luke Skywalker (Jedi Knight Outfit) 
Vintage Collection Luke Skywalker, Jedi Knight Outfit, VC23","/star-wars/images/thumbs/luke-skywalker-jedi-knight-outfit-4189.jpg","C$98.65"
"1700698108-416","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Luke Skywalker (Endor Capture)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/luke-skywalker-endor-capture-1807.php","Star Wars The Vintage Collection Luke Skywalker (Endor Capture)","Star Wars The Vintage Collection Luke Skywalker (Endor Capture) 
Vintage Collection Luke Skywalker, Endor Capture, VC23","/star-wars/images/thumbs/luke-skywalker-endor-capture-1807.jpg","C$35.24"
"1700698110-417","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Admiral Ackbar (Reissue)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/admiral-ackbar-reissue-2083.php","Star Wars The Vintage Collection Admiral Ackbar (Reissue)","Star Wars The Vintage Collection Admiral Ackbar (Reissue) 
A veteran commander, Admiral Ackbar led the defense of his homeworld, Mon Cala, during the Clone Wars and then masterminded the Rebel attack on the second Death Star at the Battle of Endor.","/star-wars/images/thumbs/admiral-ackbar-reissue-2083.jpg","C$15.92"
"1700698112-418","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Admiral Ackbar","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/admiral-ackbar-1808.php","Star Wars The Vintage Collection Admiral Ackbar","Star Wars The Vintage Collection Admiral Ackbar 
Vintage Collection Admiral Ackbar, VC22","/star-wars/images/thumbs/admiral-ackbar-1808.jpg","C$20.92"
"1700698115-419","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Gamorrean Guard (Reissue)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/gamorrean-guard-reissue-1941.php","Star Wars The Vintage Collection Gamorrean Guard (Reissue)","Star Wars The Vintage Collection Gamorrean Guard (Reissue) 
Reissue in 2019: Burly, pig-like brutes who favored axes and other primitive weapons, Gamorreans were often used as muscle by Hutts and other underworld kingpin.","/star-wars/images/thumbs/gamorrean-guard-reissue-1941.jpg","C$67.69"
"1700698117-420","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Gamorrean Guard","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/gamorrean-guard-1810.php","Star Wars The Vintage Collection Gamorrean Guard","Star Wars The Vintage Collection Gamorrean Guard 
Burly, pig-like brutes who favored axes and other primitive weapons, Gamorreans were often used as muscle by Hutts and other underworld kingpin.","/star-wars/images/thumbs/gamorrean-guard-1810.jpg","C$72.85"
"1700698119-421","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Yoda","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/yoda-1791.php","Star Wars The Vintage Collection Yoda","Star Wars The Vintage Collection Yoda 
Star Wars Vintage - Yoda - VC20.","/star-wars/images/thumbs/yoda-1791.jpg","C$193.40"
"1700698121-422","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Clone Commander Cody (Foil)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/clone-commander-cody-foil-2275.php","Star Wars The Vintage Collection Clone Commander Cody (Foil)","Star Wars The Vintage Collection Clone Commander Cody (Foil) 
Vintage Collection action figure Clone Commander Cody VC19 silver foil variant released in 2010 as part of the Ultimate Galactic Hunt.","/star-wars/images/thumbs/clone-commander-cody-foil-2275.jpg","C$212.73"
"1700698123-423","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Clone Commander Cody","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/clone-commander-cody-1814.php","Star Wars The Vintage Collection Clone Commander Cody","Star Wars The Vintage Collection Clone Commander Cody 
Vintage Collection action figure Clone Commander Cody VC19 released in 2010 as part of wave 2.","/star-wars/images/thumbs/clone-commander-cody-1814.jpg","C$192.51"
"1700698125-424","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","MagnaGuard (Foil)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/magnaguard-foil-2274.php","Star Wars The Vintage Collection MagnaGuard (Foil)","Star Wars The Vintage Collection MagnaGuard (Foil) 
Vintage Collection action figure MagnaGuard VC18 silver foil variant released in 2010 as part of the Ultimate Galactic Hunt.","/star-wars/images/thumbs/magnaguard-foil-2274.jpg","C$137.03"
"1700698128-425","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","MagnaGuard (ROTS)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/magnaguard-rots-1815.php","Star Wars The Vintage Collection MagnaGuard (ROTS)","Star Wars The Vintage Collection MagnaGuard (ROTS) 
Vintage Collection action figure MagnaGuard VC18 released in 2010 as part of wave 2.","/star-wars/images/thumbs/magnaguard-rots-1815.jpg","C$90.10"
"1700698130-426","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","General Grievous (Foil)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/general-grievous-foil-2273.php","Star Wars The Vintage Collection General Grievous (Foil)","Star Wars The Vintage Collection General Grievous (Foil) 
Vintage Collection action figure General Grievous VC17 silver foil variant released in 2010 as part of the Ultimate Galactic Hunt.","/star-wars/images/thumbs/general-grievous-foil-2273.jpg","C$164.42"
"1700698132-427","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","General Grievous","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/general-grievous-1816.php","Star Wars The Vintage Collection General Grievous","Star Wars The Vintage Collection General Grievous 
Vintage Collection action figure General Grievous VC17 released in 2010 as part of wave 2.","/star-wars/images/thumbs/general-grievous-1816.jpg","C$139.63"
